ID,GUID,Model ID,Modified,USN,Tags,Fields,Sort Field
1640019763257,c_?RzEb)}4,1625307584571,1640019763,2207,,"With multicystic dysplastic kidney, there is abnormal what? | Ureteric bud-mesenchyme interaction - does not fuse properly and as aresult the kidney is replaced by cysts&nbsp;<br><br><img src=""paste-57a61efb827359b149fa2763582439e797aecfd3.jpg"">","With multicystic dysplastic kidney, there is abnormal what?"
1640019813574,md2%[X3.Cn,1625307584571,1640019813,2207,,"What happens in ureteropelvic junction obstruction? | Narrowing of proximal ureter - leading to hydronephrosis&nbsp;<br><br><img src=""paste-d31753a68445df98b0b005d9bab21044e7affb60.jpg"">",What happens in ureteropelvic junction obstruction?
1640019879108,jm}u:Ky2A3,1625307584571,1640019879,2207,,"What is vesicoureteral reflux? | Backwards urine flow from the bladder to the kidneys&nbsp;<br><br><img src=""paste-9ab2a154491b272e6213b065a171c68f0a8861b4.jpg"">",What is vesicoureteral reflux?
1640019923959,rv}jAzC%Id,1625307584571,1640019923,2207,,"Common cause of vesicoureteral reflux in children? | Duplex ureters and abnormal closure of the ureterovesical junction&nbsp;<br><br><img src=""paste-484054123a9f60c121694d420a7a06897e949cb6.jpg"">",Common cause of vesicoureteral reflux in children?
1640019962492,nqB*qz?*}<,1625307584571,1640019962,2207,,When is high bladder pressrure causing vesicoureteral reflux seen?&nbsp; | Posterior urethral valves&nbsp;,When is high bladder pressrure causing vesicoureteral reflux seen? 
1640020058710,qrE;@rQJ}|,1625307584571,1640020058,2207,,"Potential causes of potters syndrome in males? | Posterior urethral valves - obstruct bladder outflow - so dilated bladder and both kidneys&nbsp;<br><br><img src=""paste-0374ef1bb15c97fcf7a57dfb3fe6d25bfad986c5.jpg"">",Potential causes of potters syndrome in males?
1640020125947,xRWcIKQEJV,1625307584571,1640020125,2207,,"Horseshoes kidney associated with what? | Turner syndrome&nbsp;<br><br><img src=""paste-f4d303f814547c9ea2ac2532e5e6ed04de75f54a.jpg"">",Horseshoes kidney associated with what?
1640020170714,"Dm-R,#ZxL0",1625307584571,1640020170,2207,,"<img src=""paste-77e2027fea731b3377de9625c6de7b8ac131ee21.jpg""> | Horseshoe kidney&nbsp;", paste-77e2027fea731b3377de9625c6de7b8ac131ee21.jpg 
1640020197656,"i,Xg)Y:;0^",1625307584571,1640020197,2207,,"What is the urachus? | Connects the dome of the bladder to the umbilicus&nbsp;<br><br><img src=""paste-d97d0ca53e8f5ad61411f05b2aa2e69e7a7c677c.jpg"">",What is the urachus?
1640020254611,AE7orBW^h+,1625307584571,1640020254,2207,,"Urachal remnants can lead to what in the bladder? | Adenocarcinoma of the bladder&nbsp;<br><br><img src=""paste-9932c3b1dfebc6e692b189bf30a2bdfe44a4efb1.jpg"">",Urachal remnants can lead to what in the bladder?
1640020280176,eZ+VNYOY$c,1625307584571,1640020280,2207,,"Tumour where for urachal remnants? | Cancer at the dome of bladder - causing painless hematuria&nbsp;<br><br><img src=""paste-9932c3b1dfebc6e692b189bf30a2bdfe44a4efb1.jpg"">",Tumour where for urachal remnants?
1640020396884,n4NL~Yi]EJ,1625307584571,1640020396,2207,,Difference between urachus and vitelline duct? | Urachus - connects bladder with the umbilicus&nbsp;<br>Vitelline duct - connects the gut with the umbilicus&nbsp;,Difference between urachus and vitelline duct?
1640107615139,GP3Sp.=O6W,1625307584571,1640107615,2219,,"The lung bud is actually derived from where? | Derived from the foregut&nbsp;<br><br><img src=""paste-8294964d3b1f2fe02bb67775ecc1e04fa608a806.jpg"">",The lung bud is actually derived from where?
1640107654037,Fd_.4_%I~C,1625307584571,1640107654,2219,,"If the septum between the trachea and esophagus does not form properly, what does this lead to? | Tracheoesophageal fistula&nbsp;<br><br><img src=""paste-dbf3db62e8c7a17020c7dcd1fe384efcb465e569.jpg"">","If the septum between the trachea and esophagus does not form properly, what does this lead to?"
1640107713669,p?oWgIa:W4,1625307584571,1640107713,2219,,"What makes bronchi bronchi? | Presence of hyaline cartilage&nbsp;<br><br><img src=""paste-3bae568d7ebbac602fcb57b830ca742c624a7cf0.jpg"">",What makes bronchi bronchi?
1640107764387,"kA67)&6s,Y",1625307584571,1640107764,2219,,"Which are the bronchioles that form? | Terminal bronchioles and then respiratory bronchioles&nbsp;<br><br><img src=""paste-afbc9467675c2b5af39f74426a5a83cc6f0e44b5.jpg"">",Which are the bronchioles that form?
1640107820807,qMqe}$U.Nh,1625307584571,1640107820,2219,,"Lung development is driven by what? | Aspiration of the amniotic fluid&nbsp;<br><br><img src=""paste-f82591a78b6a6b2789d74e3cfc47f50be25c90a5.jpg"">",Lung development is driven by what?
1640107877552,B@%]o6P.}e,1625307584571,1640107877,2219,,"Type II pneumocytes function? | Produce surfactant - keeps alveoli open&nbsp;<br><br><img src=""paste-2195817b8a41c4a1d991a9ddf35281cf54848982.jpg"">",Type II pneumocytes function?
1640107915834,"jTim7SC3L,",1625307584571,1640107915,2219,,"Following birth, there is continued growth of what in lungs? | Alveoli&nbsp;<br><br><img src=""paste-6e8d3200bc2c51f12d6dd369d78ccbb289aaffee.jpg"">","Following birth, there is continued growth of what in lungs?"
1640107982700,m*[-;S!}3!,1625307584571,1640107982,2219,,"Bronchopulmonary dysplasia occurs in premature infants due to what? | Mechanical ventilation - alveolarisation dos not progress&nbsp;<br><br><img src=""paste-4f7b3c4936497f4f0b3cc885f7b1a9beaf4b334e.jpg"">",Bronchopulmonary dysplasia occurs in premature infants due to what?
1640108048520,L6XUKVcR1t,1625307584571,1640108048,2219,,"Two reasons for pulmonary hypoplasia? | Oligohydramnios&nbsp;<br>Congenital diaphragmatic hernia&nbsp;<br><br><img src=""paste-623a99d08a857cbf64f7829974c693d577c5b7bc.jpg"">",Two reasons for pulmonary hypoplasia?
1640108081835,rJE:6xSw<U,1625307584571,1640108081,2219,,"What happens in a congenital diaphragmatic hernia? | Pleuroperitoneal membrane does not form properly causing the abdominal organs to herniate into the chest<br><br><img src=""paste-558ef8c00ee0b8b1dfd0b98c6c90d80d0e019c25.jpg"">",What happens in a congenital diaphragmatic hernia?
1640108152951,g^?kg_r/E@,1625307584571,1640108152,2219,,"Bronchogenic cysts? | Abnormal budding of the foregut - think its going to be the lugn bud but does not progress&nbsp;<br><br><img src=""paste-ae4317d814e6c38d8374836e09848d4c305169cc.jpg"">",Bronchogenic cysts?
1640108189582,IJsXOe`Rh&,1625307584571,1640108189,2219,,"<img src=""paste-e048688f9b171152225741bbeacabaf3b669fb79.jpg""> | Bronchogenic cyst&nbsp;", paste-e048688f9b171152225741bbeacabaf3b669fb79.jpg 
1640108413687,w/ADhoc(d|,1625307584571,1640108413,2219,,"What is the periosteum of bone? | Outer membrane that covers the surface of bones&nbsp;<br><br><img src=""paste-cd6c087a3b546b4f73f5af57c78695c64902e1a6.jpg"">",What is the periosteum of bone?
1640108438203,Rdf5^r2w6D,1625307584571,1640108438,2219,,"What is the cortical bone? | Hard exterior bone&nbsp;<br><br><img src=""paste-395635441f4aa105f504286e539171a006080086.jpg"">",What is the cortical bone?
1640108473370,wT8(R;d]R{,1625307584571,1640108473,2219,,"What is the trabecular bone? | Spongy bone found at the ends of the long bones&nbsp;<br><br><img src=""paste-5f8345c046e8eb925f67f6be0241f423ca18dd1f.jpg"">",What is the trabecular bone?
1640108513054,tRCOu`]^qu,1625307584571,1640108513,2219,,"<img src=""paste-ebed115a16c2b9571403858ca56851ac00ababd2.jpg""> | medullary cavity of the femur&nbsp;", paste-ebed115a16c2b9571403858ca56851ac00ababd2.jpg 
1640108535738,jA@x]$|1oL,1625307584571,1640108535,2219,,"Outer layer of this bone&nbsp;<br><br><img src=""paste-ebed115a16c2b9571403858ca56851ac00ababd2.jpg""> | Cortical bone&nbsp;",Outer layer of this bone  paste-ebed115a16c2b9571403858ca56851ac00ababd2.jpg 
1640108561604,F^]s-1|O/{,1625307584571,1640108561,2219,,"What does the medullary cavity contain? | Contains the marrow&nbsp;<br><br><img src=""paste-9858f62163d577f546537b3cd79082c24b061b93.jpg"">",What does the medullary cavity contain?
1640108640205,CmMT:BEqAY,1625307584571,1640108640,2219,,"With bone matrix, it is made of a lot of what? | Type 1 collagen&nbsp;<br>Hydroxyapatite&nbsp;<br><br><img src=""paste-98a27a53574bf71006d4e09239c86b63ac2b8a21.jpg"">","With bone matrix, it is made of a lot of what?"
1640108676257,fT}Ja:n<NN,1625307584571,1640108676,2219,,"When bone matrix is first laid down, what is it? | Osteoid - just type 1 collagen&nbsp;<br><br><img src=""paste-2797b023d303a672c89d4c65efe5ebb56c1032fd.jpg"">","When bone matrix is first laid down, what is it?"
1640108750493,yMhN6t?=KQ,1625307584571,1640108750,2219,,"RANKL and RANK? | RANKL found on osteoblasts and binds to the RANK on the osteoclasts&nbsp;<br><br><img src=""paste-b5b5e90a09650059793f9160f256518ed07d7aed.jpg"">",RANKL and RANK?
1640108809022,CrfG4l77dw,1625307584571,1640108809,2219,,"OPG and bone? | Decoy to the RANKL - so prevents binding to the RANK on the osteoclasts&nbsp;<br><br><img src=""paste-0bf0eb435d5952fc5cc147d66102f7065e4f3cdb.jpg"">",OPG and bone?
1640108872338,fM)LvDwzUV,1625307584571,1640108929,2219,,"Primary and secondary ossification centres in long bones? | Seen with endochondral ossification&nbsp;<br><br>Start with primary ossification centre in the middle which then goes to form the secondary ossifciation centre which becomes the epiphyseal plates&nbsp;<br><br><img src=""paste-8cc1a7bc2289135a0b5ec3c1f6430095e6d9ff09.jpg"">",Primary and secondary ossification centres in long bones?
1640108975256,n*KbndUF/x,1625307584571,1640108975,2219,,"First time of bone produced by osteoblasts? | Woven bone&nbsp;<br><br><img src=""paste-11f513e797dde533459e377fd24fedae4ccd4aae.jpg"">",First time of bone produced by osteoblasts?
1640108995640,"GoG8.)LZ,C",1625307584571,1640108995,2219,,"After woven bone has formed, what does it become remodlled to? | Lamellar bone&nbsp;<br><br><img src=""paste-6a5b0a6e722882426570edbd63da976bfa088ab7.jpg"">","After woven bone has formed, what does it become remodlled to?"
1640109071886,zb{91u@f6t,1625307584571,1640109071,2219,,"Problem with achondrodysplasia? | Endochondral ossification&nbsp;<br><br><img src=""paste-ed64d3880f20dc39d1ffeb0c41a16ffb9bada61a.jpg"">",Problem with achondrodysplasia?
1640109135084,FhLP~Sg6_a,1625307584571,1640109135,2219,,"Activity marker of osteoblasts? | Alkaline phosphatase&nbsp;<br><br><img src=""paste-c596fa700401ffa7876ba954982b7f1b4e22b3e9.jpg"">",Activity marker of osteoblasts?
1640109235473,"c|,9gzt<4,",1625307584571,1640109235,2219,,"Continuous administration of PTH vs once daily? | Continuous - bone resorption&nbsp;<br><br>Increases bone mass&nbsp;<br><br><img src=""paste-21845877d8da3b7423ad35e932ba5c2e069d6e4e.jpg"">",Continuous administration of PTH vs once daily?
1640109308157,dt;D^WNYF@,1625307584571,1640109308,2219,,"PTH effect on the corticaland trabecular bone? | Decrease in cortical bone&nbsp;<br><br>Increases in trabecular bone&nbsp;<br><br><img src=""paste-3742468261261adb1ee94f1bb0936c2fe50c3a44.jpg"">",PTH effect on the corticaland trabecular bone?
1640109361842,e}.7=GOFX7,1625307584571,1640109361,2219,,"How does PTH break down bone? | Binds to the osteoblasts which releases factors that activates the osteoclasts&nbsp;<br><br><img src=""paste-b2b649eaeffbc9548f80ed724b76321e9775247e.jpg"">",How does PTH break down bone?
1640109390874,ExY+/QgB/+,1625307584571,1640109390,2219,,"Estrogen effect at puberty? | Close the growth plate at puberty&nbsp;<br><br><img src=""paste-b22bc5ea78c9d0e51f59fea76b95ba426593aa66.jpg"">",Estrogen effect at puberty?
1640109446224,Gq.%&R%yhW,1625307584571,1640109446,2219,,"Estrogen protective effect on the bones? | OPG which binds to the RANKL - prevents it from binding to the RANK&nbsp;<br><br><img src=""paste-a750f7c1180fa0436d3df8e65818ff01951435be.jpg"">",Estrogen protective effect on the bones?
1640119656190,nm~#EGya32,1625307584571,1640119656,2224,,"With FISH, the probes bind to what? | To the chromosomes - can see them light up on inmmunofluorsence&nbsp;<br><br><img src=""paste-376124f2021bb75b8a744dd63644caed7e58075f.jpg"">","With FISH, the probes bind to what?"
1640119706206,MmIv4B^tCe,1625307584571,1640119706,2224,,"Clinical use of FISH? | DiGeorge syndrome - microdeletion - no fluoresence since the probe does not bind&nbsp;<br><br><img src=""paste-7a6be64357f17e69ee4c36cc8b0713d50e5711c9.jpg"">",Clinical use of FISH?
1640119813205,"C?ICt9F]],",1625307584571,1640119813,2224,,"Cardiac muscle is depolarised by what? | Pacemaker cells&nbsp;<br><br><img src=""paste-9e190ad137a7e65048ff983db378f797b394f586.jpg"">",Cardiac muscle is depolarised by what?
1640119833872,g{I+bQit<%,1625307584571,1640119833,2224,,"What are found betwen cardiac muscle cells? | Gap junctions&nbsp;<br><br><img src=""paste-d10d83708806b3e8fad232b76dd9f9debf9e0691.jpg"">",What are found betwen cardiac muscle cells?
1640119941988,x20nI`9IV6,1625307584571,1640119941,2224,,"Phase 2 in the cardiac action potential is due to what? | Calcium influx via L-type calcium channels&nbsp;<br><br><img src=""paste-2539f2a535caa7579eb022941b62336aeb63de04.jpg"">",Phase 2 in the cardiac action potential is due to what?
1640119981938,Os1$Y!2tlr,1625307584571,1640119981,2224,,"The cardiac L-type channels are also known as what? | Dihydropyrdine receptors&nbsp;<br><br><img src=""paste-74b478683497d4850660d131155f80800afdb6ac.jpg"">",The cardiac L-type channels are also known as what?
1640120065908,HYPJSv.#].,1625307584571,1640120065,2224,,"How is calcium released in cardiac muscle cells as opposed to skeletal muscle? | Calcium triggered calcium release&nbsp;<br><br><img src=""paste-bdd15df81c99ac9f26dbac2cb55faa62abd30de5.jpg"">",How is calcium released in cardiac muscle cells as opposed to skeletal muscle?
1640120110337,jMi`A]u0Ht,1625307584571,1640120110,2224,,"The release of calcium from the sarcoplasmic reticulum is triggered by what? | Ryanodine receptor&nbsp;<br><br><img src=""paste-50caaad39d6940a695d13e906d15c8be1f473991.jpg"">",The release of calcium from the sarcoplasmic reticulum is triggered by what?
1640120170776,hr_E%Sto>$,1625307584571,1640120170,2224,,"In terms of contractility in the heart, how can you generate a greater contraction/ | More calcium into the cell&nbsp;<br><br><img src=""paste-9293d9bc99476feb02b5439c0ab1d27450e3c2d1.jpg"">","In terms of contractility in the heart, how can you generate a greater contraction/"
1640120220937,rI-@#~*[./,1625307584571,1640120220,2224,,"Effect of non-dihydropyrdine calcium channel blockers on contractility? | Decreases - since prevents calcium entry&nbsp;<br><br><img src=""paste-3058cc8d73aa25e97f9333044f4724dd7563f88f.jpg"">",Effect of non-dihydropyrdine calcium channel blockers on contractility?
1640120286837,i[~ccaT0rE,1625307584571,1640120326,2224,,"How does the SNS increase contractility? | Through G proteins - increaes cAMP via adenyl cyclase - which increaess PKA which phosphorylates the calcium channels - so more calcium into the cell&nbsp;<br><br><img src=""paste-85b1dc3e7184719d5059b2b8f881306e8bdae7fa.jpg""><br><br><img src=""paste-d680dea5462cfba59cc1a4d5048f34ddcc548847.jpg"">",How does the SNS increase contractility?
1640191758075,rsyPYH6%Im,1625307584571,1640191758,2232,,"What is the sarcolemma of a skeletal muscle? | plasma membrane&nbsp;<br><br><img src=""paste-2aef2dbd9f696c5c94e7ee4b311711729dc577d6.jpg"">",What is the sarcolemma of a skeletal muscle?
1640191774339,u9umxi[tA3,1625307584571,1640191774,2232,,"A skeletal muscle fibre is the same thing as what? | Muscle cell&nbsp;<br><br><img src=""paste-a75a8d022d77eb1e4076984d023674b773fcc237.jpg"">",A skeletal muscle fibre is the same thing as what?
1640191825422,QLx=Gh7@/),1625307584571,1640191825,2232,,"The membrane of a skeletal muscle fibre is what? | Sarcolemma&nbsp;<br><br><img src=""paste-a17e6d2f104ee6264ddeff1a1be6178cf05d849e.jpg"">",The membrane of a skeletal muscle fibre is what?
1640191851126,Hl6D(pjNb7,1625307584571,1640191851,2232,,"What is the T tubule? | Invagination of the the cell membrane<br><br><img src=""paste-dc3f2c850d32e7477065d2ff89254fae7c2ab1ce.jpg"">",What is the T tubule?
1640191884125,G=N3vwovJ4,1625307584571,1640191884,2232,,"What are the proteins found within the skeletal msucle fibres? | Myofibrils&nbsp;<br><br><img src=""paste-4caf2ee48e8242f24f046ec5239029d12a2150e0.jpg"">",What are the proteins found within the skeletal msucle fibres?
1640191942789,L5#0r84gIJ,1625307584571,1640191942,2232,,"Z discs contain what proteins? | Vimentin and desmin - useful muscle tumour markers&nbsp;<br><br><img src=""paste-394f93441cf303289897739bd13140568772aaba.jpg"">",Z discs contain what proteins?
1640192008323,Np(${/)~f9,1625307584571,1640192008,2232,,"What is the A band? | Where the ACtin and mysoin overlap&nbsp;<br><br>Thjink of AND - both basically&nbsp;<br><br><img src=""paste-06a7389884a7723860830c8287275a60706e12d5.jpg"">",What is the A band?
1640192146756,J(7)_{J<y5,1625307584571,1640192146,2232,,"When calcium binds to troponin, what happens? | The troponin moves the tropomysin out of the way so that the actin is free to bind to the myosin&nbsp;<br><br><img src=""paste-f6b25c91a96daddae5864770279b1bbc99ff0556.jpg"">","When calcium binds to troponin, what happens?"
1640192191674,MOI`Cv1glx,1625307584571,1640192191,2232,,"What happens when the ATP binds to the myosin? | Detaches from the actin&nbsp;<br><br><img src=""paste-a53196ee1d745289f8c4777be273b64690b1f588.jpg"">",What happens when the ATP binds to the myosin?
1640192329329,Ob5#lUTDH0,1625307584571,1640192329,2232,,"What causes the increase in the action potentail in skeletal muscle? | Sodium&nbsp;<br><br><img src=""paste-962c01be7c6ceee41cd5b25756f0580fd80bf5c1.jpg"">",What causes the increase in the action potentail in skeletal muscle?
1640192417129,fss026aktl,1625307584571,1640192417,2232,,"Between the T-tubule and the SR, there are what? | Proteins called dihydropyridine receptors - opens the ryandoine receptor in the sarcoplasmic reticulum&nbsp;<br><br><img src=""paste-5379154634a943a87e01e19827e0d033ccd55780.jpg"">","Between the T-tubule and the SR, there are what?"
